x,y,latitude,longitude
484550,219200 , '34.15700S', '18.83183E'
484750,219200 , '34.15701S', '18.83400E'
484950,219200 , '34.15701S', '18.83617E'
485150,219200 , '34.15701S', '18.83834E'
485350,219200 , '34.15702S', '18.84050E'
485550,219200 , '34.15702S', '18.84267E'
485750,219200 , '34.15702S', '18.84484E'
485950,219200 , '34.15702S', '18.84701E'
486150,219200 , '34.15703S', '18.84918E'
486350,219200 , '34.15703S', '18.85135E'
486550,219200 , '34.15703S', '18.85352E'
486750,219200 , '34.15703S', '18.85569E'
486950,219200 , '34.15704S', '18.85786E'
487150,219200 , '34.15704S', '18.86002E'
487350,219200 , '34.15704S', '18.86219E'
487550,219200 , '34.15704S', '18.86436E'
487750,219200 , '34.15705S', '18.86653E'
487950,219200 , '34.15705S', '18.86870E'
488150,219200 , '34.15705S', '18.87087E'
488350,219200 , '34.15705S', '18.87304E'
488550,219200 , '34.15706S', '18.87521E'
488750,219200 , '34.15706S', '18.87738E'
488950,219200 , '34.15706S', '18.87954E'
489150,219200 , '34.15706S', '18.88171E'
489350,219200 , '34.15706S', '18.88388E'
489550,219200 , '34.15707S', '18.88605E'
489750,219200 , '34.15707S', '18.88822E'
489950,219200 , '34.15707S', '18.89039E'
446150,219400 , '34.15392S', '18.41544E'
446350,219400 , '34.15393S', '18.41760E'
446550,219400 , '34.15394S', '18.41977E'
446750,219400 , '34.15395S', '18.42194E'
446950,219400 , '34.15396S', '18.42411E'
447150,219400 , '34.15397S', '18.42628E'
447350,219400 , '34.15399S', '18.42845E'
447550,219400 , '34.15400S', '18.43062E'
447750,219400 , '34.15401S', '18.43279E'
447950,219400 , '34.15402S', '18.43495E'
448150,219400 , '34.15403S', '18.43712E'
448350,219400 , '34.15404S', '18.43929E'
448550,219400 , '34.15404S', '18.44146E'
448750,219400 , '34.15405S', '18.44363E'
448950,219400 , '34.15406S', '18.44580E'
449150,219400 , '34.15407S', '18.44797E'
449350,219400 , '34.15408S', '18.45013E'
449550,219400 , '34.15409S', '18.45230E'
449750,219400 , '34.15410S', '18.45447E'
449950,219400 , '34.15411S', '18.45664E'
450150,219400 , '34.15412S', '18.45881E'
450350,219400 , '34.15413S', '18.46098E'
450550,219400 , '34.15414S', '18.46315E'
450750,219400 , '34.15415S', '18.46532E'
450950,219400 , '34.15416S', '18.46748E'
451150,219400 , '34.15417S', '18.46965E'
451350,219400 , '34.15418S', '18.47182E'
451550,219400 , '34.15419S', '18.47399E'
451750,219400 , '34.15420S', '18.47616E'
451950,219400 , '34.15421S', '18.47833E'
452150,219400 , '34.15422S', '18.48050E'
452350,219400 , '34.15423S', '18.48266E'
452550,219400 , '34.15423S', '18.48483E'
452750,219400 , '34.15424S', '18.48700E'
452950,219400 , '34.15425S', '18.48917E'
453150,219400 , '34.15426S', '18.49134E'
453350,219400 , '34.15427S', '18.49351E'
453550,219400 , '34.15428S', '18.49568E'
453750,219400 , '34.15429S', '18.49785E'
453950,219400 , '34.15430S', '18.50001E'
454150,219400 , '34.15431S', '18.50218E'
454350,219400 , '34.15432S', '18.50435E'
454550,219400 , '34.15432S', '18.50652E'
454750,219400 , '34.15433S', '18.50869E'
454950,219400 , '34.15434S', '18.51086E'
455150,219400 , '34.15435S', '18.51303E'
455350,219400 , '34.15436S', '18.51520E'
455550,219400 , '34.15437S', '18.51736E'
455750,219400 , '34.15438S', '18.51953E'
455950,219400 , '34.15438S', '18.52170E'
456150,219400 , '34.15439S', '18.52387E'
456350,219400 , '34.15440S', '18.52604E'
456550,219400 , '34.15441S', '18.52821E'
456750,219400 , '34.15442S', '18.53038E'
456950,219400 , '34.15443S', '18.53254E'
457150,219400 , '34.15443S', '18.53471E'
457350,219400 , '34.15444S', '18.53688E'
457550,219400 , '34.15445S', '18.53905E'
457750,219400 , '34.15446S', '18.54122E'
457950,219400 , '34.15447S', '18.54339E'
458150,219400 , '34.15447S', '18.54556E'
458350,219400 , '34.15448S', '18.54773E'
458550,219400 , '34.15449S', '18.54989E'
458750,219400 , '34.15450S', '18.55206E'
458950,219400 , '34.15451S', '18.55423E'
459150,219400 , '34.15451S', '18.55640E'
459350,219400 , '34.15452S', '18.55857E'
459550,219400 , '34.15453S', '18.56074E'
459750,219400 , '34.15454S', '18.56291E'
459950,219400 , '34.15455S', '18.56508E'
460150,219400 , '34.15455S', '18.56724E'
460350,219400 , '34.15456S', '18.56941E'
460550,219400 , '34.15457S', '18.57158E'
460750,219400 , '34.15458S', '18.57375E'
460950,219400 , '34.15458S', '18.57592E'
461150,219400 , '34.15459S', '18.57809E'
461350,219400 , '34.15460S', '18.58026E'
461550,219400 , '34.15461S', '18.58243E'
461750,219400 , '34.15461S', '18.58459E'
461950,219400 , '34.15462S', '18.58676E'
462150,219400 , '34.15463S', '18.58893E'
462350,219400 , '34.15463S', '18.59110E'
462550,219400 , '34.15464S', '18.59327E'
462750,219400 , '34.15465S', '18.59544E'
462950,219400 , '34.15466S', '18.59761E'
463150,219400 , '34.15466S', '18.59978E'
463350,219400 , '34.15467S', '18.60194E'
463550,219400 , '34.15468S', '18.60411E'
463750,219400 , '34.15468S', '18.60628E'
463950,219400 , '34.15469S', '18.60845E'
464150,219400 , '34.15470S', '18.61062E'
464350,219400 , '34.15470S', '18.61279E'
464550,219400 , '34.15471S', '18.61496E'
464750,219400 , '34.15472S', '18.61712E'
464950,219400 , '34.15473S', '18.61929E'
465150,219400 , '34.15473S', '18.62146E'
465350,219400 , '34.15474S', '18.62363E'
465550,219400 , '34.15475S', '18.62580E'
465750,219400 , '34.15475S', '18.62797E'
465950,219400 , '34.15476S', '18.63014E'
466150,219400 , '34.15476S', '18.63231E'
466350,219400 , '34.15477S', '18.63447E'
466550,219400 , '34.15478S', '18.63664E'
466750,219400 , '34.15478S', '18.63881E'
466950,219400 , '34.15479S', '18.64098E'
467150,219400 , '34.15480S', '18.64315E'
467350,219400 , '34.15480S', '18.64532E'
467550,219400 , '34.15481S', '18.64749E'
467750,219400 , '34.15482S', '18.64966E'
467950,219400 , '34.15482S', '18.65182E'
468150,219400 , '34.15483S', '18.65399E'
468350,219400 , '34.15483S', '18.65616E'
468550,219400 , '34.15484S', '18.65833E'
468750,219400 , '34.15485S', '18.66050E'
468950,219400 , '34.15485S', '18.66267E'
469150,219400 , '34.15486S', '18.66484E'
469350,219400 , '34.15486S', '18.66701E'
469550,219400 , '34.15487S', '18.66917E'
469750,219400 , '34.15488S', '18.67134E'
469950,219400 , '34.15488S', '18.67351E'
470150,219400 , '34.15489S', '18.67568E'
470350,219400 , '34.15489S', '18.67785E'
470550,219400 , '34.15490S', '18.68002E'
470750,219400 , '34.15490S', '18.68219E'
470950,219400 , '34.15491S', '18.68436E'
471150,219400 , '34.15492S', '18.68652E'
471350,219400 , '34.15492S', '18.68869E'
471550,219400 , '34.15493S', '18.69086E'
471750,219400 , '34.15493S', '18.69303E'
471950,219400 , '34.15494S', '18.69520E'
472150,219400 , '34.15494S', '18.69737E'
472350,219400 , '34.15495S', '18.69954E'
472550,219400 , '34.15495S', '18.70171E'
472750,219400 , '34.15496S', '18.70388E'
472950,219400 , '34.15496S', '18.70604E'
473150,219400 , '34.15497S', '18.70821E'
473350,219400 , '34.15497S', '18.71038E'
473550,219400 , '34.15498S', '18.71255E'
473750,219400 , '34.15498S', '18.71472E'
473950,219400 , '34.15499S', '18.71689E'
474150,219400 , '34.15499S', '18.71906E'
474350,219400 , '34.15500S', '18.72123E'
474550,219400 , '34.15500S', '18.72339E'
474750,219400 , '34.15501S', '18.72556E'
474950,219400 , '34.15501S', '18.72773E'
475150,219400 , '34.15502S', '18.72990E'
475350,219400 , '34.15502S', '18.73207E'
475550,219400 , '34.15503S', '18.73424E'
475750,219400 , '34.15503S', '18.73641E'
475950,219400 , '34.15504S', '18.73858E'
476150,219400 , '34.15504S', '18.74074E'
476350,219400 , '34.15505S', '18.74291E'
476550,219400 , '34.15505S', '18.74508E'
476750,219400 , '34.15506S', '18.74725E'
476950,219400 , '34.15506S', '18.74942E'
477150,219400 , '34.15506S', '18.75159E'
477350,219400 , '34.15507S', '18.75376E'
477550,219400 , '34.15507S', '18.75593E'
477750,219400 , '34.15508S', '18.75809E'
477950,219400 , '34.15508S', '18.76026E'
478150,219400 , '34.15509S', '18.76243E'
478350,219400 , '34.15509S', '18.76460E'
478550,219400 , '34.15509S', '18.76677E'
478750,219400 , '34.15510S', '18.76894E'
478950,219400 , '34.15510S', '18.77111E'
479150,219400 , '34.15511S', '18.77328E'
479350,219400 , '34.15511S', '18.77544E'
479550,219400 , '34.15511S', '18.77761E'
479750,219400 , '34.15512S', '18.77978E'
479950,219400 , '34.15512S', '18.78195E'
480150,219400 , '34.15513S', '18.78412E'
480350,219400 , '34.15513S', '18.78629E'
480550,219400 , '34.15513S', '18.78846E'
480750,219400 , '34.15514S', '18.79063E'
480950,219400 , '34.15514S', '18.79279E'
481150,219400 , '34.15514S', '18.79496E'
481350,219400 , '34.15515S', '18.79713E'
481550,219400 , '34.15515S', '18.79930E'
481750,219400 , '34.15516S', '18.80147E'
481950,219400 , '34.15516S', '18.80364E'
482150,219400 , '34.15516S', '18.80581E'
482350,219400 , '34.15517S', '18.80798E'
482550,219400 , '34.15517S', '18.81015E'
482750,219400 , '34.15517S', '18.81231E'
482950,219400 , '34.15518S', '18.81448E'
483150,219400 , '34.15518S', '18.81665E'
483350,219400 , '34.15518S', '18.81882E'
483550,219400 , '34.15519S', '18.82099E'
483750,219400 , '34.15519S', '18.82316E'
483950,219400 , '34.15519S', '18.82533E'
484150,219400 , '34.15519S', '18.82750E'
484350,219400 , '34.15520S', '18.82966E'
484550,219400 , '34.15520S', '18.83183E'
484750,219400 , '34.15520S', '18.83400E'
484950,219400 , '34.15521S', '18.83617E'
485150,219400 , '34.15521S', '18.83834E'
485350,219400 , '34.15521S', '18.84051E'
485550,219400 , '34.15521S', '18.84268E'
485750,219400 , '34.15522S', '18.84485E'
485950,219400 , '34.15522S', '18.84701E'
486150,219400 , '34.15522S', '18.84918E'
486350,219400 , '34.15523S', '18.85135E'
486550,219400 , '34.15523S', '18.85352E'
486750,219400 , '34.15523S', '18.85569E'
486950,219400 , '34.15523S', '18.85786E'
487150,219400 , '34.15524S', '18.86003E'
487350,219400 , '34.15524S', '18.86220E'
487550,219400 , '34.15524S', '18.86436E'
487750,219400 , '34.15524S', '18.86653E'
487950,219400 , '34.15525S', '18.86870E'
488150,219400 , '34.15525S', '18.87087E'
488350,219400 , '34.15525S', '18.87304E'
488550,219400 , '34.15525S', '18.87521E'
488750,219400 , '34.15525S', '18.87738E'
488950,219400 , '34.15526S', '18.87955E'
489150,219400 , '34.15526S', '18.88172E'
489350,219400 , '34.15526S', '18.88388E'
489550,219400 , '34.15526S', '18.88605E'
489750,219400 , '34.15526S', '18.88822E'
489950,219400 , '34.15527S', '18.89039E'
446150,219600 , '34.15212S', '18.41545E'
446350,219600 , '34.15213S', '18.41762E'
446550,219600 , '34.15214S', '18.41979E'
446750,219600 , '34.15215S', '18.42195E'
446950,219600 , '34.15216S', '18.42412E'
447150,219600 , '34.15217S', '18.42629E'
447350,219600 , '34.15218S', '18.42846E'
447550,219600 , '34.15219S', '18.43063E'
447750,219600 , '34.15220S', '18.43280E'
447950,219600 , '34.15221S', '18.43497E'
448150,219600 , '34.15222S', '18.43713E'
448350,219600 , '34.15223S', '18.43930E'
448550,219600 , '34.15224S', '18.44147E'
448750,219600 , '34.15225S', '18.44364E'
448950,219600 , '34.15226S', '18.44581E'
449150,219600 , '34.15227S', '18.44798E'
449350,219600 , '34.15228S', '18.45015E'
449550,219600 , '34.15229S', '18.45231E'
449750,219600 , '34.15230S', '18.45448E'
449950,219600 , '34.15231S', '18.45665E'
450150,219600 , '34.15232S', '18.45882E'
450350,219600 , '34.15233S', '18.46099E'
450550,219600 , '34.15234S', '18.46316E'
450750,219600 , '34.15235S', '18.46533E'
450950,219600 , '34.15236S', '18.46750E'
451150,219600 , '34.15237S', '18.46966E'
451350,219600 , '34.15238S', '18.47183E'
451550,219600 , '34.15239S', '18.47400E'
451750,219600 , '34.15240S', '18.47617E'
451950,219600 , '34.15240S', '18.47834E'
452150,219600 , '34.15241S', '18.48051E'
452350,219600 , '34.15242S', '18.48268E'
452550,219600 , '34.15243S', '18.48484E'
452750,219600 , '34.15244S', '18.48701E'
452950,219600 , '34.15245S', '18.48918E'
453150,219600 , '34.15246S', '18.49135E'
453350,219600 , '34.15247S', '18.49352E'
453550,219600 , '34.15248S', '18.49569E'
453750,219600 , '34.15249S', '18.49786E'
453950,219600 , '34.15249S', '18.50002E'
454150,219600 , '34.15250S', '18.50219E'
454350,219600 , '34.15251S', '18.50436E'
454550,219600 , '34.15252S', '18.50653E'
454750,219600 , '34.15253S', '18.50870E'
454950,219600 , '34.15254S', '18.51087E'
455150,219600 , '34.15255S', '18.51304E'
455350,219600 , '34.15256S', '18.51521E'
455550,219600 , '34.15256S', '18.51737E'
455750,219600 , '34.15257S', '18.51954E'
455950,219600 , '34.15258S', '18.52171E'
456150,219600 , '34.15259S', '18.52388E'
456350,219600 , '34.15260S', '18.52605E'
456550,219600 , '34.15261S', '18.52822E'
456750,219600 , '34.15261S', '18.53039E'
456950,219600 , '34.15262S', '18.53255E'
457150,219600 , '34.15263S', '18.53472E'
457350,219600 , '34.15264S', '18.53689E'
457550,219600 , '34.15265S', '18.53906E'
457750,219600 , '34.15266S', '18.54123E'
457950,219600 , '34.15266S', '18.54340E'
458150,219600 , '34.15267S', '18.54557E'
458350,219600 , '34.15268S', '18.54774E'
458550,219600 , '34.15269S', '18.54990E'
458750,219600 , '34.15270S', '18.55207E'
458950,219600 , '34.15270S', '18.55424E'
459150,219600 , '34.15271S', '18.55641E'
459350,219600 , '34.15272S', '18.55858E'
459550,219600 , '34.15273S', '18.56075E'
459750,219600 , '34.15273S', '18.56292E'
459950,219600 , '34.15274S', '18.56508E'
460150,219600 , '34.15275S', '18.56725E'
460350,219600 , '34.15276S', '18.56942E'
460550,219600 , '34.15277S', '18.57159E'
460750,219600 , '34.15277S', '18.57376E'
460950,219600 , '34.15278S', '18.57593E'
461150,219600 , '34.15279S', '18.57810E'
461350,219600 , '34.15280S', '18.58027E'
461550,219600 , '34.15280S', '18.58243E'
461750,219600 , '34.15281S', '18.58460E'
461950,219600 , '34.15282S', '18.58677E'
462150,219600 , '34.15282S', '18.58894E'
462350,219600 , '34.15283S', '18.59111E'
462550,219600 , '34.15284S', '18.59328E'
462750,219600 , '34.15285S', '18.59545E'
462950,219600 , '34.15285S', '18.59761E'
463150,219600 , '34.15286S', '18.59978E'
463350,219600 , '34.15287S', '18.60195E'
463550,219600 , '34.15287S', '18.60412E'
463750,219600 , '34.15288S', '18.60629E'
463950,219600 , '34.15289S', '18.60846E'
464150,219600 , '34.15290S', '18.61063E'
464350,219600 , '34.15290S', '18.61280E'
464550,219600 , '34.15291S', '18.61496E'
464750,219600 , '34.15292S', '18.61713E'
464950,219600 , '34.15292S', '18.61930E'
465150,219600 , '34.15293S', '18.62147E'
465350,219600 , '34.15294S', '18.62364E'
465550,219600 , '34.15294S', '18.62581E'
465750,219600 , '34.15295S', '18.62798E'
465950,219600 , '34.15296S', '18.63015E'
466150,219600 , '34.15296S', '18.63231E'
466350,219600 , '34.15297S', '18.63448E'
466550,219600 , '34.15297S', '18.63665E'
466750,219600 , '34.15298S', '18.63882E'
466950,219600 , '34.15299S', '18.64099E'
467150,219600 , '34.15299S', '18.64316E'
467350,219600 , '34.15300S', '18.64533E'
467550,219600 , '34.15301S', '18.64749E'
467750,219600 , '34.15301S', '18.64966E'
467950,219600 , '34.15302S', '18.65183E'
468150,219600 , '34.15303S', '18.65400E'
468350,219600 , '34.15303S', '18.65617E'
468550,219600 , '34.15304S', '18.65834E'
468750,219600 , '34.15304S', '18.66051E'
468950,219600 , '34.15305S', '18.66268E'
469150,219600 , '34.15306S', '18.66484E'
469350,219600 , '34.15306S', '18.66701E'
469550,219600 , '34.15307S', '18.66918E'
469750,219600 , '34.15307S', '18.67135E'
469950,219600 , '34.15308S', '18.67352E'
470150,219600 , '34.15308S', '18.67569E'
470350,219600 , '34.15309S', '18.67786E'
470550,219600 , '34.15310S', '18.68003E'
470750,219600 , '34.15310S', '18.68219E'
470950,219600 , '34.15311S', '18.68436E'
471150,219600 , '34.15311S', '18.68653E'
471350,219600 , '34.15312S', '18.68870E'
471550,219600 , '34.15312S', '18.69087E'
471750,219600 , '34.15313S', '18.69304E'
471950,219600 , '34.15313S', '18.69521E'
472150,219600 , '34.15314S', '18.69738E'
472350,219600 , '34.15314S', '18.69954E'
472550,219600 , '34.15315S', '18.70171E'
472750,219600 , '34.15316S', '18.70388E'
472950,219600 , '34.15316S', '18.70605E'
473150,219600 , '34.15317S', '18.70822E'
473350,219600 , '34.15317S', '18.71039E'
473550,219600 , '34.15318S', '18.71256E'
473750,219600 , '34.15318S', '18.71472E'
473950,219600 , '34.15319S', '18.71689E'
474150,219600 , '34.15319S', '18.71906E'
474350,219600 , '34.15320S', '18.72123E'
474550,219600 , '34.15320S', '18.72340E'
474750,219600 , '34.15321S', '18.72557E'
474950,219600 , '34.15321S', '18.72774E'
475150,219600 , '34.15322S', '18.72991E'
475350,219600 , '34.15322S', '18.73207E'
475550,219600 , '34.15322S', '18.73424E'
475750,219600 , '34.15323S', '18.73641E'
475950,219600 , '34.15323S', '18.73858E'
476150,219600 , '34.15324S', '18.74075E'
476350,219600 , '34.15324S', '18.74292E'
476550,219600 , '34.15325S', '18.74509E'
476750,219600 , '34.15325S', '18.74726E'
476950,219600 , '34.15326S', '18.74942E'
477150,219600 , '34.15326S', '18.75159E'
477350,219600 , '34.15327S', '18.75376E'
477550,219600 , '34.15327S', '18.75593E'
477750,219600 , '34.15327S', '18.75810E'
477950,219600 , '34.15328S', '18.76027E'
478150,219600 , '34.15328S', '18.76244E'
478350,219600 , '34.15329S', '18.76461E'
478550,219600 , '34.15329S', '18.76677E'
478750,219600 , '34.15330S', '18.76894E'
478950,219600 , '34.15330S', '18.77111E'
479150,219600 , '34.15330S', '18.77328E'
479350,219600 , '34.15331S', '18.77545E'
479550,219600 , '34.15331S', '18.77762E'
479750,219600 , '34.15332S', '18.77979E'
479950,219600 , '34.15332S', '18.78196E'
480150,219600 , '34.15332S', '18.78412E'
480350,219600 , '34.15333S', '18.78629E'
480550,219600 , '34.15333S', '18.78846E'
480750,219600 , '34.15333S', '18.79063E'
480950,219600 , '34.15334S', '18.79280E'
481150,219600 , '34.15334S', '18.79497E'
481350,219600 , '34.15335S', '18.79714E'
481550,219600 , '34.15335S', '18.79931E'
481750,219600 , '34.15335S', '18.80147E'
481950,219600 , '34.15336S', '18.80364E'
482150,219600 , '34.15336S', '18.80581E'
482350,219600 , '34.15336S', '18.80798E'
482550,219600 , '34.15337S', '18.81015E'
482750,219600 , '34.15337S', '18.81232E'
482950,219600 , '34.15337S', '18.81449E'
483150,219600 , '34.15338S', '18.81666E'
483350,219600 , '34.15338S', '18.81882E'
483550,219600 , '34.15338S', '18.82099E'
483750,219600 , '34.15339S', '18.82316E'
